class_name,class_id,image_path,poly_label,n_points,poly_area,poly_perimeter,poly_compactness,aabb_xmin,aabb_ymin,aabb_xmax,aabb_ymax,aabb_w,aabb_h,aabb_area,aabb_aspect,mbr_center_x,mbr_center_y,mbr_w,mbr_h,mbr_area,mbr_aspect,mbr_angle,mbr_fill_ratio,mbr_center_x_norm,mbr_center_y_norm,poly_area_ratio_img,mbr_area_ratio_img,poly_area_ratio_gb,mbr_area_ratio_gb
benign,1,benign/00289036_US_Image1_2.png,pred,69,1357.2183944880962,151.5337825891537,0.7427466002423021,63.797468354430386,178.22784810126583,118.48101265822785,212.6582278481013,54.68354430379747,34.430379746835456,1882.7751962826478,1.5882352941176465,91.13923645019531,195.4430389404297,34.430389404296875,54.68354034423828,1882.7755880577024,1.588234733627899,90.0,0.7208604164494302,0.28481011390686034,0.6107594966888428,0.013254085883672814,0.018386480352126,0.0223972788194685,0.03107020209236265
benign,1,benign/00293206_US_Image1_1.png,gallbladder polyp,34,5699.913131266425,294.8167730947275,0.8240882544520483,151.24232831578263,107.2058918534789,237.03598423670775,211.08857161315328,85.79365592092512,103.88267975967437,8912.474883445155,0.8258706467661693,196.109619140625,157.68475341796875,119.23139190673828,64.68205261230469,7712.131164349965,1.8433458291961577,40.39990997314453,0.7390840495056409,0.6128425598144531,0.49276485443115237,0.05566321417252368,0.07531378090185513,0.06669446254572843,0.0902393477309368
benign,1,benign/00293206_US_Image2_1.png,gallbladder polyp,25,2014.1568977038842,172.27146955969,0.8528574451322537,184.03658272510742,212.58537455258772,240.69395085788537,267.6123148254296,56.65736813277795,55.0269402728419,3117.681612258788,1.0296296296296295,213.21173095703125,238.19766235351562,67.06610107421875,40.1064338684082,2689.7821475451346,1.6722030508687697,48.215492248535156,0.7488178548371032,0.6662866592407226,0.7443676948547363,0.019669500954139493,0.026267403784620457,0.026874759584107462,0.03588958170602618
benign,1,benign/00295833_US_Image1_1_R3.png,gallbladder polyp,13,437.5335029254493,80.79634475285945,0.8422436596101849,207.1386575208231,155.53160215580598,236.90347868691816,178.68201861832435,29.76482116609506,23.150416462518365,689.0680059274822,1.2857142857142867,223.07272338867188,166.34840393066406,19.471675872802734,28.561792373657227,556.1459634461426,1.466837911653573,67.10951232910156,0.7867242265219107,0.6971022605895996,0.5198387622833252,0.004272788114506341,0.005431112924278736,0.008747007173803778,0.011118263400218514
benign,1,benign/00296918_US_Image4_1.png,gallbladder polyp,28,1145.000952398521,124.24427312235593,0.9321009544462678,130.271731398492,172.2236448997012,161.68445013515435,216.8388106416275,31.412718736662356,44.61516574192629,1401.4836528407045,0.7040816326530605,145.9780731201172,194.5312042236328,31.412715911865234,44.615150451660156,1401.4830465031264,1.420289496038389,0.0,0.8169923676604152,0.4561814785003662,0.6079100131988525,0.011181649925766805,0.013686357876007093,0.020537914739466784,0.025138441376484705
benign,1,benign/00297476_US_Image1_1.png,pred,32,1389.3380066708196,145.04486315178804,0.8298757520103499,117.89473684210526,230.97744360902254,158.796992481203,276.69172932330827,40.902255639097746,45.71428571428572,1869.8174006444688,0.894736842105263,140.27069091796875,253.593994140625,45.19211196899414,39.812110900878906,1799.1933735545317,1.135134785530713,26.56507682800293,0.7722004911156428,0.43834590911865234,0.7924812316894532,0.013567753971394723,0.017570247788618473,0.016555149341243105,0.021438926200791353
benign,1,benign/00305859_US_Image12_1.png,pred,34,5532.630255739088,268.80669118822607,0.9621911572000341,155.52108946472475,203.88554135480558,240.6895619984328,288.6216866167689,85.16847253370804,84.73614526196332,7216.848060355817,1.0051020408163267,196.85919189453125,245.1600799560547,84.26577758789062,83.46858978271484,7033.545622205129,1.009550752052371,12.528807640075684,0.7866061518492746,0.6151849746704101,0.7661252498626709,0.05402959234120203,0.06868696896684696,0.0792603925382728,0.10076248749381796
benign,1,benign/00320172_US_Image8_1.png,gallbladder polyp,41,5654.039032369503,287.4708808082388,0.8597673468694463,66.74082313681868,111.76863181312567,165.07230255839818,199.42157953281423,98.3314794215795,87.65294771968857,8619.04402493934,1.121827411167512,114.39378356933594,156.57400512695312,65.86326599121094,106.05776977539062,6985.311101151165,1.610271950217947,63.43495178222656,0.8094183566767311,0.3574805736541748,0.4892937660217285,0.055215224925483426,0.06821592872217934,0.06667976442611626,0.08237985199629849
benign,1,benign/00323054_US_Image4.png,gallbladder tubular adenoma,13,2447.6580144317995,191.89154294007778,0.8353124078649996,77.47368421052632,113.02923976608187,137.35672514619884,178.15204678362574,59.883040935672526,65.12280701754386,3899.751718477481,0.9195402298850576,103.00690460205078,141.80078125,43.06483840942383,75.63086700439453,3257.031066308875,1.7562092369965636,34.93929672241211,0.7514997445835477,0.3218965768814087,0.44312744140625,0.023902910297185543,0.031806944006922605,0.0536967269841272,0.07145275480284276
benign,1,benign/00327332_US_Image1_1.png,gallbladder polyp,32,1455.5333317846525,139.49456266059633,0.9399775040646507,104.93705995306166,109.65934144086478,151.59092525424936,147.7789630893962,46.65386530118769,38.11962164853142,1778.4276937228233,1.223880597014925,128.59963989257812,127.64845275878906,36.473114013671875,48.37900924682617,1764.5331201279769,1.3264293591353729,79.28687286376953,0.8248829762283445,0.40187387466430663,0.39890141487121583,0.014214192693209497,0.017231768751249776,0.025056851204179394,0.03037624963330937
benign,1,benign/00327332_US_Image5_1.png,gallbladder polyp,20,1364.369610284979,136.5064294668809,0.9201013907020018,99.92337164750955,108.1992337164751,147.9438058748403,146.51340996168582,48.02043422733075,38.31417624521072,1839.8633803574996,1.253333333333333,125.61050415039062,126.17100524902344,35.82838821411133,48.170867919921875,1725.8845564456424,1.3444888347209922,69.86369323730469,0.7905335297134924,0.3925328254699707,0.39428439140319826,0.013323921975439247,0.016854341371539475,0.02454465889802287,0.03104821993688037
benign,1,benign/00347332_US_Image2_1.png,pred,12,1086.374616439236,121.60718789986629,0.9231472538128601,79.2600813910469,189.95190529041813,123.06326304106545,221.91638919718835,43.80318165001856,31.964483906770226,1400.146094917351,1.3703703703703736,101.48040771484375,205.52435302734375,44.577789306640625,31.343751907348633,1397.2351686054026,1.422222503496438,11.309924125671387,0.7775173720566737,0.3171262741088867,0.6422636032104492,0.010609127113664414,0.013644874693412135,0.013076365977307299,0.016818101366298674
benign,1,benign/00347332_US_Image2_1.png,pred,16,1410.3073153258883,143.57338804810811,0.8597570082914728,126.02293747687747,181.0728819829819,181.07288198298176,215.99704032556423,55.04994450610428,34.92415834258233,1922.5729786815562,1.576271186440676,155.15020751953125,199.11669921875,55.619293212890625,33.635372161865234,1870.7756265954813,1.6535952967974024,21.801376342773438,0.753862352746399,0.48484439849853517,0.6222396850585937,0.013772532376229378,0.018269293228471498,0.01697544688232923,0.022517966072302074
benign,1,benign/00353426_US_Image2_1.png,gallbladder polyp,30,2543.9237294584746,185.68524162447176,0.927169584217977,138.46499347516,138.84859336590694,200.61788716579161,195.66022275499984,62.15289369063163,56.8116293890929,3531.0071618118545,1.0940170940170955,171.4293212890625,168.5143585205078,62.67451477050781,51.0067253112793,3196.821758917009,1.2287500204732489,23.198619842529297,0.7957665210337791,0.5357166290283203,0.5266073703765869,0.024843005170492916,0.031218962489423917,0.030074588241703955,0.037793231364689865
benign,1,benign/00353426_US_Image4_1.png,gallbladder polyp,29,2328.4734351795632,172.71989220743632,0.9808360846253722,176.3553392150898,155.18101612412534,233.0741656856391,206.39726987738257,56.71882647054929,51.216253753257234,2904.925809102616,1.1074380165289248,204.71475219726562,180.7891387939453,51.21624755859375,56.71882629394531,2904.9254487035796,1.1074381470266121,90.0,0.8015604793640135,0.6397336006164551,0.5649660587310791,0.02273899839042542,0.028368412584995895,0.03470205839819866,0.04329312546164016
benign,1,benign/00354419_US_Image1_1.png,gallbladder polyp,39,2859.570979008451,201.47883162015643,0.8852213860252515,150.30228548995512,156.14658541997375,205.19500913171862,226.60590233328213,54.892723641763496,70.45931691330838,3867.7038113096696,0.7790697674418603,178.37399291992188,188.9797821044922,54.04820251464844,69.60294342041016,3761.913981601945,1.287793861443329,12.804285049438477,0.7601372580536127,0.5574187278747559,0.590561819076538,0.027925497841879407,0.03673744122658149,0.04320069013770134,0.0568327491910078
benign,1,benign/00354419_US_Image3_1.png,gallbladder polyp,40,3232.276799045969,215.64829088573623,0.8734265070741264,110.07038234734642,120.97241772874264,182.2027772493818,180.93056876545558,72.13239490203537,59.958151036712934,4324.925028176059,1.203045685279188,145.220458984375,154.92547607421875,54.90428161621094,77.19511413574219,4238.342285904335,1.4059944300036102,55.007957458496094,0.7626275984824803,0.4538139343261719,0.4841421127319336,0.03156520311568329,0.04139006138578452,0.03300918036318528,0.043283485188404955
benign,1,benign/00354419_US_Image4_1.png,gallbladder polyp,40,3397.7070967372274,221.1239689126434,0.8732209762299925,117.56214607927829,123.27478644783565,193.19320472214227,182.78145695364236,75.63105864286398,59.50667050580671,4500.552486666252,1.2709677419354832,155.46469116210938,152.68511962890625,75.02916717529297,59.50120162963867,4464.325604200974,1.260968940464549,2.462822675704956,0.7610795891634677,0.4858271598815918,0.477140998840332,0.03318073336657448,0.04359692972852514,0.03425360116640712,0.04500659543906123
benign,1,benign/00378157_US_Image1.png,pred,58,3310.030558436527,272.4778471700076,0.5602469084008238,66.81318681318682,156.25197847420068,170.54945054945054,209.23076923076923,103.73626373626372,52.97879075656854,5495.821810351725,1.9580715651461345,119.5243148803711,188.22821044921875,48.455875396728516,97.34828186035156,4717.096215910802,2.009008836664707,65.55603790283203,0.7017093582428461,0.3735134840011597,0.5882131576538085,0.032324517172231705,0.04606539273350393,0.06464903434446341,0.09213078546700786
benign,1,benign/00383424_US_Image4_1.png,gallbladder polyp,16,1967.4148493125685,165.8481333832155,0.898844640382134,112.02014750854471,191.962583198417,160.5900341788092,248.44756251124304,48.56988667026448,56.48497931282603,2743.469043796194,0.8598726114649693,132.6049041748047,221.13925170898438,54.82972717285156,47.51402282714844,2605.18090849719,1.1539693738902508,50.710628509521484,0.7551931779077409,0.41439032554626465,0.6910601615905761,0.01921303563781805,0.02544121980954287,0.030047291311625972,0.03978755660223501
benign,1,benign/00383424_US_Image4_1.png,gallbladder polyp,18,1527.838492967625,159.52571799434415,0.7544420659970268,153.03471847454577,109.21388738981832,193.3297355639504,169.65641302392515,40.29501708940464,60.44252563410683,2435.532603353113,0.6666666666666681,171.6314697265625,139.17462158203125,28.72782325744629,62.933990478515625,1807.9565553526045,2.1906981922900495,21.801420211791992,0.8450637203888186,0.5363483428955078,0.4349206924438477,0.014920297782886963,0.01765582573586528,0.023333873021927364,0.027611968729637712
benign,1,benign/00383424_US_Image5_1.png,gallbladder polyp,18,1606.4612940845836,154.92713615619073,0.8410564470983779,136.22006728676035,103.27556472816715,177.83608040485143,160.27140878120494,41.616013118091075,56.995844053037786,2371.939793787894,0.73015873015873,156.79632568359375,132.22337341308594,35.62858581542969,60.630672454833984,2160.1851166042616,1.7017423247985508,23.805997848510742,0.7436683466322029,0.4899885177612305,0.41319804191589354,0.015688098575044763,0.02109555777933849,0.02038513407655517,0.02741159304261349
benign,1,benign/00383424_US_Image5_1.png,gallbladder polyp,13,1360.5096349979285,137.19213380070855,0.9083496725856796,100.03222979276808,194.1975064318227,138.93415509880978,240.78934720533772,38.901925306041704,46.59184077351503,1812.51230964227,0.8349514563106802,118.96809387207031,217.99021911621094,46.737892150878906,38.036861419677734,1777.7627267908247,1.2287525943636306,81.2537841796875,0.7652931487960085,0.37177529335021975,0.6812194347381592,0.013286226904276645,0.017360964128816648,0.01726413915106606,0.02255885758055816
benign,1,benign/00388916_US_Image3_1.png,pred,17,937.3982569416403,115.44575637371815,0.8838489670244195,228.23285324841373,71.86895370437384,267.9906395503124,105.83677112735519,39.75778630189865,33.967817422981355,1350.4852262448023,1.1704545454545459,248.7273712158203,89.62579345703125,26.07090950012207,44.38716506958008,1157.2137634960018,1.7025552970974123,64.88517761230469,0.8100476217200462,0.7772730350494385,0.28008060455322265,0.009154279852945707,0.011300915659140643,0.010189831872509702,0.01257929978347782
benign,1,benign/00389696_US_Image3_1.png,pred,19,1590.8981705286715,152.00509566778035,0.8652387323185131,105.08338811012428,99.3503217817998,163.78372594279773,134.08135499946496,58.700337832673455,34.73103321766516,2038.7233831547485,1.6901408450704212,134.5211181640625,116.53785705566406,58.58602523803711,33.809017181396484,1980.7359338625247,1.7328520649891666,3.5763118267059326,0.8031853935351938,0.4203784942626953,0.3641808032989502,0.015536114946569058,0.019343124354126218,0.0220887620668907,0.027501448911648838
benign,1,benign/00389696_US_Image4_1.png,pred,46,2115.939163957897,180.32830111184145,0.817683545995446,108.2587064676617,97.11442786069652,168.65531497442365,142.5436199285264,60.39660850676195,45.429192067829874,2743.7691280992162,1.3294669299111543,138.38026428222656,120.25169372558594,43.4361572265625,61.87495422363281,2687.6102400440723,1.4245034131563195,78.32498168945312,0.7872939060997175,0.432438325881958,0.37578654289245605,0.02066346839802634,0.026246193750430392,0.024722363976210082,0.03140169609426493
benign,1,benign/00391597_US_Image1_1.png,gallbladder polyp,36,1159.6099402327673,143.49194126953583,0.7077286408857052,30.533231474407952,200.71504965622614,86.02597402597402,236.16195569136744,55.49274255156607,35.446906035141296,1967.0460308576494,1.5655172413793115,59.09676742553711,216.08314514160156,59.45975112915039,24.45171356201172,1453.8928030784882,2.4317212361561156,21.682300567626953,0.7975897107251626,0.18467739820480347,0.6752598285675049,0.011324315822585617,0.014198171905063362,0.01657989750759911,0.02078750175014769
benign,1,benign/00391799_US_Image3_1.png,pred,69,3182.3062409497797,244.94679163833473,0.66651253852361,107.20812182741116,201.42131979695432,167.30964467005077,282.6395939086294,60.10152284263961,81.2182741116751,4881.341956762606,0.7400000000000004,138.9644775390625,240.64976501464844,77.05040740966797,54.9626350402832,4234.893422162713,1.4018688760681908,71.56504821777344,0.7514489560222772,0.4342639923095703,0.7520305156707764,0.031077209384275193,0.04135638107580775,0.0510184187391851,0.06789339226611771
benign,1,benign/00391799_US_Image4_1.png,pred,18,3698.6292269968544,231.4457356768398,0.8676654298705948,86.5410346764721,198.90301823195955,146.1906950615392,278.9806445023236,59.64966038506711,80.07762627036408,4776.603211469545,0.7448979591836733,115.87462615966797,239.03880310058594,58.25923538208008,80.53334045410156,4691.810837620695,1.3823274529083978,3.576338291168213,0.7883159306721962,0.3621082067489624,0.746996259689331,0.036119426044891156,0.045818465211139595,0.05373865826191124,0.06816893604584184
benign,1,benign/00398025_US_Image2_1.png,gallbladder polyp,29,1645.579063609941,151.43782533506572,0.9016954710259302,142.88610296078951,243.49139257648193,197.71097933807982,284.85626936413814,54.82487637729031,41.364876787656215,2267.8242562450973,1.3253968253968236,171.22952270507812,262.9424133300781,58.2107048034668,35.850975036621094,2086.9105247732077,1.6236854016942541,22.520587921142578,0.7885240138835239,0.5350922584533692,0.8216950416564941,0.01607010804306583,0.020379985593488355,0.02208535802933268,0.028008478677220096
benign,1,benign/00398025_US_Image4_1.png,gallbladder polyp,29,1803.415710020432,155.28027633889766,0.9398815449960496,159.08071135430916,30.55540355677158,204.60738714090283,83.37802097583223,45.52667578659367,52.82261741906065,2404.8381774368495,0.8618784530386734,179.7113800048828,55.496299743652344,47.10778045654297,49.37413024902344,2325.9056880037533,1.0481098827097401,33.69004440307617,0.7753606344925547,0.5615980625152588,0.17342593669891357,0.017611481543168283,0.022713922734411654,0.03056719426814325,0.039423196004976915
benign,1,benign/00398229_US_Image1_1.png,gallbladder polyp,19,1880.3142773724394,156.83385591005398,0.9606400026975771,46.978288633460984,198.02809706257986,103.17241379310344,242.4725415070243,56.19412515964246,44.44444444444443,2497.516673761886,1.2643678160919558,75.51768493652344,220.10079956054688,43.56492614746094,54.34020233154297,2367.326901411754,1.247338332391734,77.90528106689453,0.7942774089421765,0.23599276542663575,0.687814998626709,0.018362444114965227,0.02311842677159916,0.019846575586144652,0.02498695715465009
benign,1,benign/00399849_US_Image1.png,gallbladder tubular adenoma,17,2467.0352928281063,183.83691715202355,0.9173176914882294,161.68698140200286,117.05255126371006,215.70701001430612,174.73495469718645,54.020028612303264,57.682403433476395,3116.005083902815,0.9365079365079361,188.34567260742188,146.16844177246094,57.92586898803711,53.67059326171875,3108.9157537885476,1.0792850510440228,87.92998504638672,0.793535588676457,0.5885802268981933,0.45677638053894043,0.024092141531524475,0.030360505408091286,0.05634495570950857,0.07100495114968526
benign,1,benign/00400202_US_Image1_1.png,gallbladder polyp,21,635.1835316327633,97.50730731526937,0.8395271907728061,36.41441913240813,235.51016845596575,64.34494195688222,269.7250589159466,27.930522824474096,34.214890459980836,955.6397789293758,0.8163265306122433,51.802337646484375,252.5153350830078,21.773061752319336,38.9919548034668,848.9742397795271,1.7908347134188993,25.114864349365234,0.7481776264468475,0.16188230514526367,0.7891104221343994,0.006202964176101205,0.008290764060346945,0.007211405135242071,0.009638627085775852
benign,1,benign/00403569_US_Image2_1.png,gallbladder polyp,42,4995.482045581564,255.334115202614,0.962874259442023,121.6514710505765,141.08130584262142,197.91689908014965,227.08274596107626,76.26542802957314,86.00144011845484,6558.936641793662,0.8867924528301885,157.22940063476562,181.73196411132812,73.13838195800781,86.12029266357422,6298.698859163909,1.177497920490228,18.698974609375,0.79309745667769,0.49134187698364257,0.5679123878479004,0.048784004351382464,0.06151073104652255,0.07067201988330063,0.08910887216729697
benign,1,benign/00403909_US_Image2_1.png,gallbladder polyp,47,10664.768491034047,408.95338056037895,0.8013342236989678,77.91808626313885,124.91482421167089,228.23341790503804,236.25951431678143,150.3153316418992,111.34469010511054,16736.814019714184,1.3499999999999996,150.9099578857422,183.24826049804688,80.34154510498047,168.95062255859375,13573.75406280579,2.1029048213826336,58.43101501464844,0.7856904170863962,0.47159361839294434,0.5726508140563965,0.10414812979525437,0.1325561920195878,0.1188440600591768,0.15126067147400177
benign,1,benign/00414846_US_Image1_1.png,gallbladder tubular adenoma,12,1170.4528196274478,138.56805421873622,0.7660154673481401,241.73378959375273,144.65561112573485,276.83074493287705,195.8971659208564,35.09695533912432,51.241554795121544,1798.4225601516725,0.6849315068493146,258.9944763183594,170.88706970214844,32.46103286743164,51.619972229003906,1675.6376151416043,1.590213485806687,8.130095481872559,0.6985119032008216,0.809357738494873,0.5340220928192139,0.011430203316674294,0.01636364858536723,0.012753778997345195,0.018258499159288476
benign,1,benign/00414846_US_Image2_2.png,gallbladder tubular adenoma,15,2010.3288567549607,167.38400489260547,0.9016729917016847,158.85959412638178,159.51427157234778,209.01633393829403,216.0065995710279,50.156739811912246,56.49232799868011,2833.4709967990034,0.8878504672897196,183.2880096435547,187.90426635742188,60.33226013183594,43.776546478271484,2641.1379898004816,1.378186837140794,49.76363754272461,0.7611601001229119,0.5727750301361084,0.5872008323669433,0.019632117741747664,0.02579236318164533,0.0298448889753386,0.03920973914754499
benign,1,benign/00415194_US_Image1.png,gallbladder  adenoma,15,9914.869744548923,406.50741805243763,0.7539801751682123,68.02189018016362,172.26833917481403,198.3791428395745,299.6741068683515,130.3572526594109,127.40576769353746,16608.265849492673,1.0231660231660231,121.66047668457031,251.8321533203125,163.77459716796875,87.4913101196289,14328.854070540052,1.8718955853333996,35.537689208984375,0.6919513378905696,0.3801889896392822,0.7869754791259765,0.09682489984911058,0.1399302155326177,0.10198223561466001,0.14738353700645382
benign,1,benign/00415194_US_Image3.png,gallbladder polyp,18,5116.416687167512,287.17333915358273,0.7796281910825483,80.33855268726194,172.4850707669159,152.93929562232563,271.7938590304227,72.60074293506369,99.30878826350681,7209.891807911528,0.7310606060606061,123.44976806640625,222.06768798828125,67.26079559326172,102.95699310302734,6924.969267999579,1.5307132809672224,31.122467041015625,0.7388360134406048,0.38578052520751954,0.6939615249633789,0.04996500671062023,0.06762665300780839,0.06782412687665623,0.09179862059080399
benign,1,benign/00423150_US_Image1_2.png,gallbladder polyp,18,2565.0298594236665,198.70639932281745,0.81635410627802,58.44015444015443,149.37451737451735,105.88416988416985,218.56370656370655,47.44401544401542,69.1891891891892,3282.612960450797,0.6857142857142854,82.16216278076172,183.9691162109375,47.44401550292969,69.18919372558594,3282.6131797519047,1.4583334271382125,0.0,0.7813987573209975,0.25675675868988035,0.5749034881591797,0.025049119720934244,0.032056769333514694,0.027500039600039442,0.03519334954450467
benign,1,benign/00423150_US_Image2_1.png,gallbladder tubular adenoma,18,3762.116863548901,233.26957013451303,0.8688123144601893,103.963133640553,159.93855606758834,181.2800819252432,231.62314388120836,77.3169482846902,71.68458781362003,5542.433568794992,1.078571428571429,147.063232421875,194.55841064453125,92.52276611328125,52.767669677734375,4882.210759935901,1.7533987511357123,37.23483657836914,0.7705764967013211,0.45957260131835936,0.6079950332641602,0.03673942249559474,0.04767783945249903,0.05741921382462851,0.07451461869188628
benign,1,benign/00423150_US_Image6_1.png,gallbladder polyp,16,1402.3507894928407,146.30718100424158,0.8232566400567372,22.991962665283875,167.24915737619918,57.733990147783224,222.21415607985486,34.74202748249935,54.96499870365568,1909.595495537947,0.6320754716981133,39.771568298339844,195.4642333984375,35.5379638671875,52.77105712890625,1875.3759214803576,1.4849206703603581,22.380142211914062,0.7477704994665139,0.12428615093231202,0.6108257293701171,0.013694831928641023,0.018314217983206618,0.01841958830585349,0.02463267582633265
benign,1,benign/00424145_US_Image11_1.png,gallbladder polyp,37,1827.9903765564086,163.37004593625983,0.8606744422329866,56.2845347729438,164.06478247062557,106.84026675134956,220.46363925055573,50.55573197840576,56.398856779930156,2851.2854872546413,0.8963963963963946,78.15029907226562,193.70921325683594,44.130287170410156,54.13844680786133,2389.1452045908954,1.2267866419904412,48.0128173828125,0.7651231800577915,0.24421968460083007,0.6053412914276123,0.017851468521058678,0.023331496138582965,0.02278787108252801,0.029783271081666604
benign,1,benign/00424145_US_Image7_1.png,gallbladder polyp,33,2604.7583771980717,192.1632549845256,0.8864140159877133,57.31977001326842,187.41264927023443,115.70101724900483,248.97832817337465,58.38124723573642,61.565678903140224,3594.281121280191,0.9482758620689655,86.19876861572266,219.85833740234375,46.579620361328125,71.17766571044922,3315.428646998247,1.5280859989477966,25.463350296020508,0.7856475450184673,0.2693711519241333,0.6870573043823243,0.025437093527324917,0.03237723288084226,0.029408754686903175,0.03743250376504632
