class_name,class_id,image_path,image_h,image_w,gb_area_ratio,img_mean,img_std,img_p10,img_p50,img_p90,img_entropy,img_skew,img_kurtosis,img_lap_var,img_grad_mean,img_grad_std,img_edge_density,img_hf_ratio,img_glcm_contrast,img_glcm_dissimilarity,img_glcm_homogeneity,img_glcm_energy,img_glcm_correlation,img_glcm_asm,img_lbp_entropy,img_lbp_uniform_ratio,img_lbp_nonuniform_ratio,gb_mean,gb_std,gb_p10,gb_p50,gb_p90,gb_entropy,gb_skew,gb_kurtosis,gb_lap_var,gb_grad_mean,gb_grad_std,gb_edge_density,gb_hf_ratio,gb_glcm_contrast,gb_glcm_dissimilarity,gb_glcm_homogeneity,gb_glcm_energy,gb_glcm_correlation,gb_glcm_asm,gb_lbp_entropy,gb_lbp_uniform_ratio,gb_lbp_nonuniform_ratio
malignant,0,malignant/00214547_US_Image7_1.png,320,320,0.70404296875,55.504853515625,36.47491453733492,14.0,49.0,104.0,6.9950585552436495,1.0583189545935425,1.3546477238304764,838.6196849349976,38.8915372343747,40.66568265269559,0.062548828125,0.007506256824227824,3.2299171087212546,1.094484792097687,0.6069588802502568,0.14744828759256226,0.9203791686112089,0.0218738560881385,3.18916380296385,0.89935302734375,0.10064697265625,63.4174549893195,37.69942143588637,22.0,55.0,115.0,7.118806353283163,0.9437300218705654,0.7871920970719466,912.8210342734212,43.46007570427347,39.793991567201836,0.07739895136904597,0.01161415532723556,3.162069337097514,1.1397352542038939,0.5866373179942757,0.13248031749683978,0.9273020413386426,0.017790968470218917,3.097472578706572,0.91839599609375,0.08160400390625
malignant,0,malignant/00257272_US_Image6.png,320,320,0.82865234375,76.794326171875,28.226568909753258,46.0,72.0,114.0,6.734317970830709,0.8751891545637366,1.5785324367924591,479.01142015991206,36.13935589574658,33.91662920590085,0.036826171875,0.0028237133167825185,2.8425687319504656,1.0653650463736946,0.6059867990191784,0.16282515690222654,0.8830799929936433,0.02665814160507103,3.1365137082030357,0.90875244140625,0.09124755859375,75.33585924057793,28.66282008759726,43.0,70.0,114.0,6.73234504705258,0.9412693332551499,1.4113911457058634,499.65041883059484,35.754495640476065,33.64468114806766,0.036568694463431306,0.003675458612019922,2.423734834572846,0.9828745243427992,0.6257773455658856,0.16878275543276908,0.9041980208830134,0.028648581837924982,3.0820523197714498,0.91778564453125,0.08221435546875
malignant,0,malignant/00257272_US_Image7_1.png,320,320,0.85357421875,83.57234375,35.33492955774195,45.0,77.0,130.0,7.031713044117797,1.07856615379484,1.7273955610759888,526.6628068222045,39.370527635205654,43.1942328215007,0.045615234375,0.0029005037058777872,4.024148489920261,1.189952771305597,0.5854075395092131,0.13936173941047653,0.8945553015881531,0.01954916931644053,3.103868681498617,0.91485595703125,0.08514404296875,80.43134338603757,34.66979566405812,43.0,73.0,124.0,6.948253550057512,1.3289899521172086,2.519972785511537,557.4695035837937,38.57884944723474,44.81050411015867,0.04175914696931561,0.0037869224374550807,3.655750104298463,1.0934951918111968,0.6114001848893638,0.15107171649464599,0.9010670040496667,0.022961581128263048,3.054397656103492,0.9200439453125,0.0799560546875
malignant,0,malignant/00257272_US_Image8_1.png,320,320,0.8625,76.0627734375,31.971695931644675,40.0,72.0,116.0,6.843296590864786,1.3260315924395756,2.9156762866850876,701.3664305114745,44.12053047396084,41.81707562866863,0.05748046875,0.005053772056367189,4.018356732460009,1.2764874338342467,0.5509465448810044,0.14078322603508492,0.8703753399449425,0.019953423180600824,3.183863157124457,0.9073486328125,0.0926513671875,73.6828464673913,32.15324549392411,39.0,69.0,113.0,6.809038176661328,1.484599766247682,3.524077577266601,711.4636050350298,43.3560752096944,42.4881994979546,0.05332880434782609,0.006449329053185573,3.5762553995811253,1.1824312231678813,0.5739153088467033,0.14844472573350836,0.8868670097516003,0.022163849698891576,3.1527884514573405,0.90911865234375,0.09088134765625
malignant,0,malignant/00264769_US_Image3_1.png,320,320,0.993759765625,61.92740234375,41.173118495100134,24.0,52.0,114.0,7.040402264600422,1.6138319396466538,3.3251288479713956,563.462702293396,37.43116385289689,43.64033760602209,0.037236328125,0.005553559238770689,3.7220193883437265,1.104830546699168,0.6106156209194107,0.1537033448132673,0.9286184608987127,0.023740937697551628,3.130891343874385,0.912841796875,0.087158203125,61.9273886852527,41.18011693747748,24.0,52.0,114.0,7.0397580558980755,1.6208837623759003,3.3447791829714086,574.5346686534081,37.4468595104873,43.68611959318293,0.037440669804738556,0.00554457847394331,3.699067779428976,1.1004110172282888,0.6114488539874232,0.15384308014881817,0.9290120147614934,0.02378612165664785,3.1266257122919656,0.914306640625,0.085693359375
malignant,0,malignant/00264769_US_Image6_1.png,320,320,0.803125,62.161298828125,38.06418136003874,20.900000000001455,56.0,108.0,6.9650326469254,1.34488510995999,3.46164125232501,822.2959291931152,42.8989302119211,45.71463529792973,0.06458984375,0.009423158036761395,4.016200444417277,1.204113257680885,0.580564719832755,0.14767182850810437,0.908744315422479,0.021888313738704864,3.2152355561132784,0.8934326171875,0.1065673828125,61.80374513618677,37.357386803876174,23.0,56.0,106.0,6.942163793152783,1.5849639672904121,4.491397678346191,877.3820732944245,43.339194522548674,47.84622733384746,0.06035992217898833,0.012755685386994977,3.804659460493916,1.1476616147521783,0.5929374933212677,0.1493488956413138,0.910813082385161,0.022409302080113366,3.17159650295067,0.90234375,0.09765625
malignant,0,malignant/00273022_US_Image10_1.png,320,320,0.6,51.8920703125,47.12392832430045,1.0,44.0,124.0,6.838620350225563,0.8147980634581203,-0.12947392155148219,2498.1735372127528,54.19514322994736,68.49862527911958,0.1200390625,0.01956285614387481,6.670661387360733,1.4378481721373184,0.5913323366796241,0.2360983769995653,0.8986308656883206,0.055783586269465904,3.21726771927981,0.88726806640625,0.11273193359375,55.91150716145833,42.60679097416849,4.0,50.0,121.0,7.104407006145339,0.8553097051434297,0.28649806013836,1925.7663961527085,49.44895160249299,50.36662701039141,0.118212890625,0.02442228496770067,3.2957367275256697,1.1225877168551226,0.6018309429891451,0.1564179238985629,0.9396830713635638,0.024524696919928188,3.221483416273681,0.892578125,0.107421875
malignant,0,malignant/00273022_US_Image13_L_1.png,320,320,0.79375,47.4474609375,34.6898562459642,5.0,42.0,95.0,6.88589569664696,0.9908800782688348,1.1205591493035962,3539.8410775619495,61.24030120132592,56.574588150475115,0.186953125,0.0312573535607662,4.932105407288081,1.4759249598329327,0.5175339740699874,0.1416328403762351,0.8577037258443178,0.020155773304547372,3.2665551051261916,0.88836669921875,0.11163330078125,47.584461122047244,33.93313505564568,7.0,42.0,95.0,6.8811915479012935,1.0024662733305714,1.121402797596403,3357.7267751798004,61.42872323574555,54.05988498306372,0.18966535433070866,0.03260140651520181,4.388789285236071,1.4160601731731774,0.5198811589120252,0.1377036076491347,0.8700312418780737,0.019046204838229677,3.260399308287168,0.8876953125,0.1123046875
malignant,0,malignant/00273022_US_Image1_1.png,320,320,0.803125,55.127705078125,36.74278083333032,11.0,51.0,107.0,7.021892772521431,0.9766861157883017,0.939270436252877,680.038811812973,38.65463192202703,37.55211947502243,0.0443359375,0.006244350832637977,3.230414215416731,1.1446088481834726,0.5839709063890892,0.13650070064995407,0.9225268923743055,0.018758633944613662,3.12816104388799,0.912353515625,0.087646484375,55.141780155642024,37.295496991705086,11.0,49.0,109.0,7.016485365085531,1.0366401539104264,0.9627804374474929,771.0016389436014,39.35046326535582,38.70762041705122,0.045975194552529186,0.008532136676971096,2.791255570823397,1.0664680925095986,0.5998217848868637,0.14085749301231343,0.9349603600225306,0.019954686123747102,3.0750488076078484,0.922607421875,0.077392578125
malignant,0,malignant/00273022_US_Image8_1.png,320,320,0.690625,96.116123046875,53.37947911724701,26.0,92.0,173.0,7.640330853293136,0.27648299193853443,-0.7566652019441888,3208.5412238887784,66.8463633269954,65.9424635201899,0.185458984375,0.00999098396986312,7.328637965683678,1.6822617353072034,0.4990445462312544,0.0908823070563472,0.9144627297327806,0.008306269086897496,3.2658350855704374,0.87677001953125,0.12322998046875,93.93694852941177,47.95569632635461,34.0,89.0,164.0,7.519894010084403,0.4309352664686602,-0.5330289239967652,2648.317292461124,61.56862802366624,51.17308237760845,0.18610011312217195,0.011263089101022028,4.333058515803916,1.4147136430588607,0.5165181483929029,0.09695736033970799,0.9383391786666893,0.009445383634320525,3.239108140921543,0.88177490234375,0.11822509765625
malignant,0,malignant/00273022_US_Image9_1.png,320,320,0.526474609375,92.4864453125,56.547300719081164,19.0,88.0,175.0,7.689418761176238,0.29917497531427756,-0.832492568090041,3704.4901997982024,69.14468722392577,74.34112084329053,0.178505859375,0.012098567292171429,8.619345705364285,1.76740092220264,0.5028690879649403,0.0902417389741208,0.9103607637359202,0.00819353639306498,3.2547180992852898,0.87579345703125,0.12420654296875,101.98449296062029,48.61238537374153,40.0,95.0,175.0,7.520115919290266,0.41039283195055853,-0.689242708862841,2876.5581741043184,62.98281553943457,52.56071399277836,0.19443156313182838,0.012106446585258836,4.0038190512734015,1.3586962946030319,0.525228455795324,0.09748693265653416,0.9446702641692921,0.009558160270369286,3.1983498146608857,0.89447021484375,0.10552978515625
malignant,0,malignant/00286463_US_Image14_1.png,320,320,0.8881640625,80.3126953125,45.75318844508588,20.0,83.0,142.0,7.236055414542118,0.02994004598990701,-0.7715844813912938,386.7309410762786,34.73949275905231,31.166355029302064,0.0455859375,0.004220517871457669,2.537005522485752,1.0116353902412683,0.6160727423254468,0.13904223918568326,0.9605537956629537,0.019415671905321327,3.170468577748738,0.90911865234375,0.09088134765625,80.04080353608656,44.814859793255025,23.0,83.0,142.0,7.248080978244118,0.08246277371161152,-0.7446874099713829,390.8248950764988,34.44697213272402,29.748158411055417,0.04588336192109777,0.005117634709172661,2.2908612786936673,0.9750012894588055,0.6220061623510145,0.13673677722752842,0.9628759279474892,0.018814419784242045,3.1339598714024524,0.9178466796875,0.0821533203125
malignant,0,malignant/00286463_US_Image4_1.png,320,320,0.657314453125,73.63060546875,43.02766203297632,22.0,66.0,134.0,7.16007381235497,0.45307657525608,-0.13967654458440038,1529.4673446716306,44.76143234256983,49.58308993451338,0.0915625,0.010531745030371891,3.6521262791254627,1.1595636597306216,0.5936406851353988,0.14081049699730103,0.9348047745223256,0.019903097106757472,3.2584725100040686,0.8828125,0.1171875,64.88708790800636,35.73378199857257,26.0,60.0,110.0,6.960785225655067,0.899061011097109,1.6748215583803825,1682.0854600735977,42.72624715704981,51.65800304757414,0.06719755159042624,0.0182975708179044,3.048455827767941,0.9951142029175205,0.6333969594899795,0.1509091327704709,0.9208010176668312,0.022869128618670638,3.2042960297518177,0.89959716796875,0.10040283203125
malignant,0,malignant/00290796_US_Image3_1.png,320,320,0.9005859375,52.486611328125,38.10769018468864,5.0,48.0,106.0,6.985525811625033,0.9147206317000706,0.7956309224213829,754.3779912094116,43.52752607278723,41.68903273698404,0.085751953125,0.009898691702317696,3.841394475819713,1.228366926382912,0.5806121660520144,0.1588226861358863,0.9127639455849639,0.02528122004914794,3.2237284831600905,0.89532470703125,0.10467529296875,50.59850357839948,37.736865634363795,5.0,46.0,103.0,6.940460626246601,1.053354551897778,1.194265364779521,772.1094551044123,42.45754026559635,41.48839423297752,0.0803621774018651,0.011124343767253256,3.421911796235555,1.1440734262916954,0.5988384164701994,0.166043792485762,0.9200445298841623,0.02763308800836148,3.205887901872536,0.89923095703125,0.10076904296875
malignant,0,malignant/00290796_US_Image4_1.png,320,320,0.89375,65.616083984375,44.52007273209548,12.0,58.0,132.0,7.295573012511649,0.8671113785546746,0.404490458198802,1290.4242163085937,50.574289084912515,51.6319145865055,0.09853515625,0.00925920518297189,5.188694758016385,1.4139520444994527,0.5487847459802888,0.11842075421989665,0.9148065668647534,0.014091211693445484,3.213205268812624,0.885498046875,0.114501953125,62.437325174825176,44.37294421727779,11.0,55.0,129.0,7.247252504054966,0.9877132648455683,0.6778064534651103,1336.8554259300577,50.36236784291356,52.89867152359651,0.0960118006993007,0.011997058625225194,4.853615797602389,1.3516605909389936,0.5624050596956982,0.12525711961013208,0.919580944734671,0.0157559281247976,3.207961353261373,0.88946533203125,0.11053466796875
malignant,0,malignant/00290796_US_Image5_1.png,320,320,0.9626953125,64.611591796875,41.27915551562762,11.0,61.0,119.0,7.224275067860784,0.7279241440209824,0.5102280336327296,1085.3020681667329,49.81137801196467,44.55251903742832,0.11615234375,0.008728722660232745,4.420946582453064,1.376682183439393,0.5368868310973302,0.11730920258736648,0.9154954576760898,0.013817880241533827,3.2425098737551665,0.8785400390625,0.1214599609375,63.540048691418136,41.372806753306484,11.0,60.0,118.0,7.212794601591254,0.7842275903724807,0.6202167854915532,1123.6828453061676,49.642787042124134,44.846796806864404,0.11610874416717387,0.009140774679949408,4.238237150643452,1.3386148247370921,0.546233864283354,0.12039408526013881,0.9193824789496737,0.014553267010037816,3.2360558492336895,0.884521484375,0.115478515625
malignant,0,malignant/00290796_US_Image6_1.png,320,320,0.94728515625,57.953681640625,37.36248370483365,10.0,54.0,110.0,7.081283075016553,0.7266492934469942,0.3386250116813434,803.0126276107787,44.21761422988416,41.33518682602203,0.0805859375,0.007988671063171198,3.7844141802494997,1.2582841072800224,0.5607896367870444,0.12927042031227054,0.91188087830601,0.0167888659302134,3.2096168697582046,0.89361572265625,0.10638427734375,57.556782334384856,37.90417248341892,10.0,53.0,111.0,7.088859212173815,0.7356124220196523,0.27701287957983745,850.9210232049434,44.169921676418895,41.733546855027726,0.08109111152347374,0.008777184389495816,3.6473643246765746,1.2300913548069676,0.5676150678832946,0.13135063099300998,0.9175451360665681,0.017332355659485467,3.195987159335314,0.8985595703125,0.1014404296875
